exp_id,csv_filename,total_time_sec,final_student_acc,num_classes,batch_size,ce_alpha,kd_alpha,use_ib,ib_beta,ib_epochs_per_stage,use_cccp,optimizer,student_lr,student_weight_decay,student_epochs_per_stage,student_epochs_schedule
L3_ib_cccp_tadapt,summary.csv,23.46,0.00,100,,0.55,0.45,1,0.00,12,1,adamw,0.00,0.00,"[20, 20]","[20, 20]"
L3_ib_cccp_tadapt,summary.csv,4059.66,67.58,100,,0.50,0.50,1,0.00,8,1,adamw,0.00,0.00,66.20,0.70,65.24,0.71,66.06,0.71,66.83,0.71,66.64,0.72,66.23,0.73,66.70,0.74,66.57,0.75,67.58,0.76,67.00,0.78,61.90,0.67,67.29,0.80,62.38,0.66,63.07,0.66,64.17,0.67,65.65,0.67,64.85,0.69,66.93,0.69,66.33,0.69,65.03,0.70,"[20, 20]","[20, 20]",9.59,0.95
L3_ib_cccp_tadapt,summary.csv,4468.88,69.87,100,,0.70,0.30,1,0.00,12,1,adamw,0.00,0.00,68.60,0.72,68.83,0.70,68.81,0.69,69.30,0.68,68.96,0.68,69.68,0.67,69.46,0.67,69.69,0.67,69.68,0.68,69.87,0.69,64.13,0.88,69.59,0.69,65.91,0.85,64.51,0.83,66.08,0.80,66.83,0.79,67.12,0.77,67.41,0.76,68.03,0.73,68.17,0.72,"[20, 20]","[20, 20]",0.01,1.22
